record_id,category,value,timestamp
666,A,228.89,2025-01-01T20:25:57
667,C,228.62,2025-01-05T15:15:42
668,B,160.07,2024-12-29T04:41:27
669,D,121.73,2024-12-24T20:39:11
670,D,128.33,2024-12-31T00:17:18
671,B,133.65,2024-12-22T10:07:27
672,B,317.18,2024-12-18T08:09:21
673,C,85.79,2025-01-08T09:18:36
674,A,334.23,2024-12-19T07:02:30
675,D,226.26,2025-01-13T06:49:34
676,D,31.06,2024-12-27T04:43:29
677,B,304.52,2024-12-30T23:44:00
678,C,251.43,2024-12-23T01:57:14
679,B,291.23,2025-01-10T18:52:53
680,D,491.42,2025-01-10T19:41:22
681,B,318.33,2025-01-11T10:41:01
682,A,498.96,2025-01-11T01:15:35
683,B,135.24,2024-12-30T07:06:54
684,C,390.89,2024-12-21T00:13:08
685,D,109.25,2024-12-28T22:15:15
686,A,230.15,2025-01-03T12:10:05
687,D,296.04,2025-01-05T10:44:39
688,C,102.46,2025-01-11T10:56:36
689,B,153.45,2025-01-10T14:57:20
690,B,293.08,2024-12-25T06:04:41
691,B,193.19,2025-01-07T09:04:13
692,D,387.84,2024-12-18T03:57:40
693,C,226.22,2025-01-12T10:42:49
694,D,53.77,2025-01-06T09:52:41
695,B,174.35,2025-01-01T23:39:22
696,A,172.07,2024-12-27T13:28:06
697,A,465.32,2024-12-23T05:43:35
698,D,292.81,2024-12-20T00:54:00
699,B,418.02,2025-01-11T07:25:51
700,C,87.94,2025-01-01T17:11:39
701,C,446.09,2024-12-30T11:32:36
702,D,20.92,2025-01-12T16:40:36
703,C,429.26,2024-12-25T00:31:55
704,C,60.92,2025-01-08T18:45:28
705,B,413.37,2024-12-29T10:05:43
706,D,266.59,2025-01-11T21:23:27
707,B,48.59,2024-12-26T04:34:57
708,D,219.35,2024-12-29T09:47:49
709,A,105.37,2024-12-28T07:18:20
710,A,495.74,2025-01-02T22:59:17
711,A,240.66,2025-01-13T01:11:57
712,C,346.15,2024-12-23T16:49:19
713,C,102.24,2024-12-19T06:59:56
714,D,466.63,2025-01-13T02:58:32
715,B,203.81,2024-12-27T11:02:23
716,A,354.92,2025-01-07T03:25:18
717,A,186.3,2025-01-09T10:04:01
718,C,475.7,2025-01-07T13:38:16
719,C,56.23,2025-01-07T07:30:50
720,C,161.23,2024-12-16T04:53:12
721,D,284.3,2024-12-25T11:14:03
722,B,492.39,2024-12-16T03:55:23
723,A,60.43,2025-01-10T21:19:13
724,C,213.47,2025-01-09T23:02:29
725,C,288.74,2025-01-12T15:52:51
726,B,20.96,2024-12-22T00:19:38
727,D,273.02,2024-12-19T00:35:45
728,B,396.07,2024-12-24T20:02:23
729,D,369.73,2024-12-17T22:52:15
730,D,123.27,2025-01-07T06:24:51
731,A,362.35,2024-12-17T18:44:51
732,B,352.87,2024-12-17T14:30:35
733,A,267.2,2025-01-06T02:40:55
734,B,323.21,2024-12-27T06:41:38
735,B,119.83,2025-01-04T09:49:37
736,D,116.0,2025-01-10T22:49:45
737,C,113.86,2024-12-28T12:32:26
738,A,228.45,2024-12-17T04:59:58
739,C,104.17,2024-12-20T22:01:02
740,D,172.95,2024-12-21T00:29:02
741,A,76.77,2024-12-30T16:15:01
742,D,193.9,2025-01-03T01:58:28
743,B,295.51,2025-01-01T11:41:32
744,B,453.25,2024-12-22T02:19:18
745,D,39.92,2024-12-16T03:27:58
746,A,428.41,2025-01-04T10:12:52
747,A,182.8,2025-01-07T06:28:20
748,A,486.55,2024-12-21T15:59:46
749,A,291.33,2024-12-26T11:10:47
750,B,13.38,2025-01-10T08:37:26
751,C,209.15,2024-12-20T02:16:10
752,A,140.96,2024-12-27T08:45:14
753,D,232.64,2025-01-10T08:15:56
754,A,212.87,2024-12-30T13:41:26
755,C,27.57,2025-01-07T10:57:47
756,D,170.31,2024-12-29T07:08:18
757,A,144.32,2025-01-05T16:45:28
758,A,441.4,2025-01-10T06:03:47
759,C,472.01,2025-01-02T22:08:01
760,A,341.87,2024-12-19T20:29:42
761,C,315.29,2025-01-06T20:48:01
762,C,444.02,2024-12-16T11:47:08
763,D,479.98,2025-01-12T11:43:31
764,C,452.97,2025-01-02T17:22:50
765,D,94.07,2024-12-29T04:10:43
766,D,55.34,2025-01-05T06:56:29
767,C,389.14,2025-01-13T19:52:40
768,A,245.93,2025-01-08T07:29:46
769,C,103.19,2025-01-09T00:18:19
770,B,292.5,2024-12-18T22:19:26
771,B,413.41,2024-12-23T06:34:07
772,A,37.91,2024-12-30T15:07:39
773,B,449.79,2024-12-21T18:06:16
774,D,51.9,2024-12-24T06:00:14
775,B,309.83,2025-01-14T07:33:33
776,B,57.01,2025-01-09T02:06:55
777,C,362.06,2024-12-16T13:39:25
778,C,491.98,2025-01-05T23:52:10
779,C,328.87,2025-01-11T12:52:29
780,B,73.24,2024-12-27T19:50:52
781,B,120.3,2025-01-06T20:05:00
782,D,119.62,2024-12-30T08:27:21
783,B,405.97,2024-12-21T05:15:20
784,D,253.37,2024-12-29T02:36:49
785,C,211.02,2025-01-07T18:31:47
786,B,216.62,2024-12-23T21:56:00
787,D,58.72,2025-01-11T06:28:16
788,D,137.7,2025-01-02T17:48:53
789,D,26.18,2024-12-21T12:56:59
790,C,370.11,2025-01-14T20:15:17
791,B,70.25,2024-12-25T21:39:03
792,A,102.69,2024-12-28T15:59:18
793,C,419.35,2024-12-26T13:47:42
794,C,44.69,2024-12-27T03:53:33
795,B,347.76,2025-01-14T05:16:35
796,B,85.76,2024-12-22T18:55:44
797,C,493.22,2024-12-31T11:09:57
798,C,235.76,2025-01-14T03:15:18
799,D,281.68,2024-12-20T15:40:09
800,A,469.88,2024-12-26T23:13:07
801,A,93.8,2025-01-03T11:33:24
802,A,26.37,2024-12-17T19:46:20
803,C,128.19,2025-01-08T05:17:44
804,C,188.62,2024-12-16T05:31:35
805,A,397.15,2025-01-04T21:26:47
806,D,324.64,2025-01-13T11:32:17
807,A,162.65,2025-01-03T02:14:31
808,B,456.23,2024-12-29T12:36:01
809,C,441.08,2025-01-04T00:24:28
810,B,110.47,2024-12-18T05:26:46
811,B,176.32,2025-01-11T10:28:12
812,D,46.26,2025-01-13T13:36:15
813,C,40.88,2024-12-18T21:09:38
814,D,314.78,2025-01-01T06:36:13
815,A,287.7,2024-12-16T13:04:40
816,A,337.05,2024-12-21T23:55:38
817,A,16.78,2024-12-29T04:23:43
818,C,398.19,2025-01-09T11:18:50
819,A,390.82,2025-01-13T22:19:13
820,A,278.54,2025-01-09T08:28:39
821,A,479.65,2024-12-20T11:42:05
822,D,75.02,2025-01-11T09:49:12
823,C,214.11,2024-12-24T18:03:18
824,C,249.74,2024-12-25T04:08:36
825,A,143.83,2025-01-05T17:28:23
826,A,303.04,2025-01-01T23:11:10
827,D,480.13,2024-12-28T07:00:44
828,B,53.89,2024-12-26T13:26:55
829,A,205.13,2025-01-13T06:41:14
830,A,71.69,2024-12-31T15:23:46
831,C,199.13,2025-01-10T14:07:58
832,C,282.51,2024-12-23T03:43:18
833,A,86.08,2025-01-04T05:38:42
834,D,302.17,2024-12-23T09:40:27
835,D,376.51,2024-12-25T07:01:22
836,B,180.6,2025-01-13T11:11:02
837,C,481.6,2025-01-07T08:33:37
838,D,334.34,2025-01-04T22:46:35
839,C,493.3,2024-12-31T11:06:16
840,B,382.22,2024-12-25T01:26:43
841,B,109.87,2025-01-05T03:51:25
842,C,385.67,2024-12-27T14:47:59
843,D,87.33,2025-01-04T10:27:51
844,A,346.67,2025-01-11T05:12:57
845,D,423.32,2025-01-13T11:17:11
846,A,26.02,2025-01-06T05:49:43
847,B,18.93,2024-12-28T02:49:48
848,B,385.25,2025-01-11T09:42:54
849,A,485.77,2025-01-09T22:08:00
850,A,277.24,2024-12-20T00:59:39
851,D,499.26,2025-01-05T19:15:00
852,C,137.94,2025-01-04T09:41:08
853,B,382.5,2025-01-14T00:03:00
854,A,469.62,2025-01-05T12:01:25
855,C,147.49,2024-12-26T03:20:55
856,A,453.43,2024-12-27T00:10:50
857,B,188.5,2024-12-21T06:42:48
858,B,40.05,2025-01-04T10:10:16
859,B,276.84,2024-12-28T09:17:16
860,D,318.25,2025-01-15T01:24:15
861,C,432.76,2024-12-31T02:15:00
862,A,30.93,2025-01-03T01:41:55
863,C,352.41,2025-01-09T19:37:57
864,C,138.42,2025-01-07T00:45:28
865,C,401.31,2024-12-26T10:41:09
866,B,450.9,2025-01-11T05:49:44
867,C,300.0,2025-01-03T22:01:45
868,B,299.5,2024-12-28T13:41:52
869,D,296.33,2025-01-01T13:20:58
870,C,52.93,2025-01-07T16:38:35
871,D,412.85,2024-12-24T11:32:54
872,A,262.62,2024-12-23T21:21:27
873,A,263.28,2024-12-26T04:43:27
874,B,73.85,2025-01-03T07:12:57
875,D,215.4,2025-01-09T18:09:25
876,D,280.8,2025-01-05T23:41:54
877,D,464.7,2024-12-17T20:28:28
878,D,273.83,2024-12-30T16:31:07
879,C,248.89,2025-01-10T02:38:09
880,A,84.34,2025-01-09T14:55:20
881,A,273.81,2025-01-11T23:00:53
882,D,354.14,2024-12-29T13:26:11
883,C,187.58,2024-12-19T21:12:50
884,A,22.71,2024-12-16T04:48:40
885,D,301.23,2024-12-18T19:45:12
886,C,362.36,2025-01-03T00:10:47
887,A,203.65,2024-12-24T04:10:10
888,B,487.85,2024-12-27T03:41:46
889,D,49.38,2025-01-07T19:01:51
890,B,183.7,2025-01-11T12:15:12
891,A,371.58,2024-12-24T21:15:35
892,C,154.01,2025-01-05T13:24:42
893,D,220.76,2024-12-22T05:31:26
894,C,477.08,2024-12-23T00:55:24
895,D,315.37,2024-12-23T16:22:43
896,D,76.25,2024-12-19T14:32:13
897,D,181.91,2025-01-04T23:53:45
898,C,478.05,2024-12-16T10:41:32
899,C,210.27,2024-12-20T13:24:20
900,B,157.58,2025-01-05T16:33:40
901,B,66.42,2025-01-11T04:08:00
902,D,113.27,2025-01-01T19:44:20
903,C,335.16,2025-01-13T09:55:51
904,A,422.45,2025-01-11T12:33:26
905,D,453.05,2025-01-02T02:02:38
906,C,443.02,2025-01-14T17:32:55
907,A,315.22,2024-12-20T13:44:46
908,D,228.3,2025-01-03T14:40:15
909,D,317.64,2024-12-28T07:35:47
910,D,294.58,2024-12-26T07:32:52
911,B,432.92,2024-12-22T13:37:49
912,C,453.96,2025-01-14T17:50:49
913,A,311.5,2025-01-11T02:36:31
914,B,410.63,2024-12-23T16:55:45
915,A,43.59,2025-01-06T04:44:55
916,A,472.62,2025-01-05T05:49:23
917,C,45.56,2024-12-24T09:25:51
918,A,449.53,2025-01-01T19:07:10
919,C,58.37,2024-12-16T21:05:24
920,B,480.2,2024-12-23T15:52:39
921,B,120.01,2025-01-06T01:02:21
922,B,321.49,2024-12-23T08:03:58
923,A,371.35,2025-01-05T23:09:02
924,D,302.35,2024-12-26T03:09:21
925,B,442.33,2025-01-01T14:58:36
926,A,275.42,2024-12-21T06:54:44
927,A,70.43,2025-01-12T10:09:02
928,C,368.97,2024-12-28T05:33:33
929,A,251.3,2025-01-08T09:47:06
930,A,442.75,2025-01-05T22:08:13
931,B,276.43,2024-12-18T05:30:06
932,C,286.81,2024-12-21T22:55:11
933,D,372.65,2025-01-10T10:14:11
934,B,277.92,2025-01-04T07:11:02
935,C,120.0,2025-01-03T09:39:15
936,A,336.69,2024-12-19T23:09:20
937,A,96.57,2025-01-07T09:01:56
938,B,494.54,2025-01-01T02:56:33
939,A,13.72,2025-01-09T01:22:07
940,A,87.42,2025-01-05T22:13:21
941,D,267.71,2025-01-12T14:11:04
942,C,94.71,2025-01-04T02:43:10
943,A,74.37,2024-12-19T21:05:00
944,B,222.01,2024-12-26T21:35:15
945,D,73.52,2025-01-03T04:02:29
946,D,11.53,2025-01-13T11:07:30
947,B,491.04,2024-12-31T07:39:42
948,D,289.02,2025-01-06T18:58:49
949,A,396.45,2025-01-10T23:23:35
950,A,441.8,2024-12-25T08:36:20
951,D,187.72,2024-12-28T07:31:18
952,A,161.8,2024-12-21T01:28:27
953,C,141.4,2024-12-22T17:30:14
954,B,56.14,2025-01-10T12:33:29
955,B,186.21,2025-01-11T02:34:27
956,C,383.08,2024-12-23T23:55:45
957,D,419.89,2025-01-01T07:09:56
958,C,250.94,2024-12-30T16:18:04
959,C,202.93,2024-12-28T00:42:37
960,D,206.17,2025-01-07T13:36:06
961,C,204.62,2024-12-24T21:09:41
962,A,464.47,2024-12-20T14:52:45
963,B,100.22,2024-12-26T02:41:23
964,A,136.61,2024-12-23T06:56:23
965,C,354.46,2024-12-23T16:12:41
966,B,484.96,2025-01-04T07:57:41
967,B,190.41,2025-01-09T12:38:23
968,A,117.0,2024-12-19T01:59:01
969,C,36.55,2024-12-29T17:02:41
970,D,47.78,2025-01-09T11:29:56
971,D,343.91,2025-01-09T23:26:11
972,D,36.82,2025-01-09T23:49:43
973,A,458.48,2025-01-09T16:47:04
974,D,19.94,2024-12-16T21:39:54
975,D,423.94,2025-01-09T09:40:12
976,C,73.9,2024-12-26T20:58:57
977,D,97.71,2025-01-10T05:57:29
978,D,414.23,2025-01-12T14:58:39
979,B,197.16,2025-01-08T16:41:58
980,B,357.42,2025-01-05T03:48:31
981,D,101.25,2025-01-13T13:59:14
982,B,190.34,2025-01-01T17:01:30
983,A,138.03,2025-01-10T12:00:35
984,C,82.64,2024-12-20T09:41:27
985,B,270.19,2024-12-27T15:12:14
986,D,138.97,2025-01-11T23:49:35
987,A,428.61,2024-12-26T11:02:16
988,C,134.14,2025-01-10T23:35:16
989,A,442.58,2024-12-27T02:41:21
990,A,449.06,2025-01-09T21:29:37
991,C,396.33,2024-12-28T21:40:56
992,C,417.78,2025-01-01T21:38:58
993,D,304.83,2024-12-26T07:57:55
994,D,235.72,2025-01-06T10:47:32
995,D,16.44,2025-01-07T21:32:04
996,B,127.65,2024-12-18T23:26:01
997,D,478.8,2024-12-21T23:47:26
998,D,425.63,2024-12-26T09:51:59
999,A,130.78,2024-12-23T11:42:49
1000,B,471.02,2025-01-14T02:43:19
