record_id,category,value,timestamp
666,C,167.19,2025-01-02T01:10:23
667,C,467.21,2024-12-17T05:39:53
668,C,213.47,2025-01-14T06:17:03
669,D,180.61,2025-01-09T21:17:25
670,C,87.45,2024-12-25T17:27:27
671,C,301.0,2024-12-25T21:26:03
672,D,116.97,2024-12-30T04:06:12
673,D,460.55,2024-12-31T05:04:48
674,D,404.49,2024-12-22T22:52:07
675,D,282.2,2024-12-26T18:17:30
676,D,117.14,2025-01-11T07:56:37
677,C,459.56,2025-01-01T12:45:08
678,C,180.66,2025-01-02T01:36:03
679,C,125.74,2025-01-13T16:36:43
680,D,270.43,2024-12-24T14:45:24
681,C,277.38,2025-01-04T06:48:05
682,A,268.48,2024-12-23T09:51:13
683,C,144.39,2025-01-14T14:34:33
684,D,68.1,2025-01-02T05:40:30
685,D,463.53,2025-01-09T02:38:25
686,A,471.24,2024-12-26T07:16:29
687,A,180.32,2024-12-21T22:22:55
688,A,459.34,2025-01-08T06:21:31
689,C,209.15,2025-01-06T16:09:58
690,A,152.7,2024-12-18T23:39:03
691,B,110.59,2024-12-23T10:39:41
692,B,188.49,2024-12-16T06:01:35
693,B,345.81,2025-01-12T01:14:53
694,C,151.68,2024-12-29T17:08:51
695,C,63.83,2025-01-10T16:14:07
696,B,75.54,2024-12-18T21:27:28
697,B,475.88,2024-12-22T19:51:53
698,C,163.9,2024-12-20T22:06:43
699,A,296.99,2024-12-20T09:47:20
700,C,479.14,2025-01-05T20:51:51
701,C,29.76,2025-01-02T23:44:28
702,A,492.03,2024-12-27T19:30:30
703,A,220.51,2024-12-23T15:07:50
704,A,414.65,2025-01-01T04:41:04
705,C,65.04,2025-01-02T07:53:47
706,A,442.04,2024-12-19T22:19:14
707,A,389.46,2025-01-08T15:44:56
708,D,310.89,2025-01-06T13:51:13
709,C,388.27,2025-01-06T03:07:58
710,A,90.33,2025-01-06T15:09:35
711,C,285.55,2025-01-03T08:39:16
712,A,493.61,2025-01-11T02:41:56
713,B,226.44,2024-12-24T19:40:03
714,D,468.69,2024-12-19T08:33:34
715,C,55.35,2024-12-22T21:40:26
716,D,251.61,2025-01-09T14:30:29
717,C,473.32,2024-12-31T22:23:53
718,C,78.67,2024-12-17T02:23:40
719,C,352.42,2024-12-20T05:57:26
720,B,101.01,2024-12-20T19:32:51
721,D,339.07,2025-01-01T19:10:51
722,B,218.19,2025-01-01T02:24:20
723,A,33.17,2024-12-23T01:16:21
724,A,376.93,2025-01-06T21:42:54
725,B,115.96,2025-01-13T22:10:52
726,C,409.64,2025-01-05T21:28:51
727,C,483.15,2024-12-22T12:05:03
728,C,432.55,2024-12-24T05:54:44
729,A,110.18,2025-01-03T19:04:25
730,D,457.49,2025-01-11T10:50:32
731,A,200.89,2024-12-29T01:48:27
732,D,239.4,2024-12-23T23:26:44
733,D,251.31,2025-01-08T23:44:26
734,A,317.65,2025-01-10T14:21:46
735,B,248.27,2024-12-30T02:56:05
736,B,377.95,2024-12-28T12:34:45
737,B,484.29,2024-12-19T03:34:34
738,A,258.02,2025-01-02T01:02:57
739,D,191.54,2024-12-22T16:54:15
740,C,64.22,2024-12-31T16:02:49
741,B,285.71,2025-01-12T04:54:04
742,D,152.06,2025-01-05T08:26:29
743,B,331.26,2025-01-14T17:46:45
744,B,123.35,2024-12-24T16:29:06
745,B,263.15,2025-01-14T23:00:20
746,A,390.22,2024-12-31T18:11:45
747,A,42.01,2024-12-19T04:12:40
748,A,271.1,2024-12-30T13:13:12
749,D,414.47,2025-01-10T20:42:50
750,C,250.62,2025-01-12T23:01:31
751,C,432.97,2025-01-08T20:24:48
752,C,199.93,2024-12-21T08:20:44
753,B,359.26,2024-12-24T18:08:08
754,D,299.9,2024-12-21T15:07:07
755,C,155.56,2025-01-08T20:21:17
756,A,429.44,2024-12-27T13:06:28
757,D,334.63,2024-12-24T01:18:35
758,B,145.34,2025-01-04T13:24:41
759,C,138.86,2024-12-22T20:02:37
760,C,119.06,2024-12-16T12:38:27
761,D,447.29,2025-01-08T00:33:35
762,C,67.19,2025-01-03T07:32:47
763,B,435.27,2025-01-13T02:36:51
764,D,245.05,2024-12-23T22:04:17
765,D,336.3,2025-01-13T23:21:50
766,C,469.06,2024-12-21T11:52:31
767,C,130.99,2024-12-26T00:47:50
768,A,348.56,2024-12-29T01:13:38
769,B,197.53,2024-12-17T12:35:54
770,A,88.56,2025-01-07T05:37:21
771,A,223.6,2025-01-08T10:44:33
772,B,116.22,2024-12-25T15:40:33
773,A,163.96,2024-12-30T01:35:01
774,A,482.45,2025-01-14T21:19:07
775,C,203.29,2025-01-02T14:34:09
776,B,129.88,2024-12-25T08:02:45
777,C,485.01,2024-12-25T23:39:08
778,C,156.36,2024-12-25T08:13:45
779,A,267.8,2025-01-01T13:03:20
780,C,235.84,2025-01-13T17:12:25
781,A,128.47,2025-01-13T14:22:11
782,B,460.26,2024-12-21T02:34:16
783,C,41.47,2024-12-24T20:03:41
784,B,484.64,2024-12-20T09:24:10
785,C,314.96,2024-12-19T15:01:51
786,B,325.56,2025-01-10T03:09:30
787,A,46.81,2024-12-24T23:44:16
788,B,91.79,2025-01-11T04:18:19
789,D,151.02,2025-01-03T08:53:29
790,B,473.99,2025-01-07T00:09:26
791,D,297.37,2024-12-23T04:41:08
792,D,52.16,2024-12-17T06:52:13
793,B,132.58,2024-12-27T17:06:37
794,D,497.21,2025-01-01T11:26:55
795,A,368.25,2025-01-14T17:25:03
796,D,122.28,2024-12-25T01:43:47
797,B,332.07,2024-12-20T03:56:38
798,C,258.75,2025-01-14T07:59:26
799,B,436.53,2024-12-18T12:56:23
800,D,250.69,2024-12-29T12:18:25
801,A,497.55,2025-01-09T04:53:53
802,B,239.58,2025-01-02T19:38:26
803,D,125.48,2024-12-24T18:31:14
804,A,109.4,2024-12-29T10:19:27
805,A,366.36,2024-12-24T18:18:27
806,C,479.99,2024-12-26T03:35:42
807,D,23.64,2024-12-17T16:27:19
808,B,15.28,2025-01-01T07:45:42
809,C,23.78,2025-01-05T16:47:55
810,B,161.08,2024-12-23T16:52:54
811,B,282.83,2025-01-11T15:11:43
812,B,256.64,2024-12-20T23:07:08
813,A,171.94,2025-01-09T21:11:35
814,B,294.73,2024-12-24T20:27:39
815,C,55.3,2025-01-05T07:29:38
816,D,94.61,2025-01-04T07:09:35
817,A,182.04,2024-12-21T17:45:31
818,A,58.35,2025-01-13T22:14:16
819,B,310.42,2025-01-01T22:00:48
820,A,170.86,2025-01-14T22:37:16
821,B,348.47,2024-12-31T18:03:52
822,B,108.67,2025-01-03T06:16:53
823,A,437.24,2024-12-18T11:31:19
824,B,364.14,2024-12-16T17:16:22
825,B,17.28,2024-12-18T02:27:16
826,C,273.48,2025-01-12T00:02:06
827,B,484.92,2024-12-18T04:14:46
828,D,28.88,2024-12-26T16:30:12
829,D,338.28,2024-12-30T22:33:10
830,A,256.83,2025-01-03T22:24:44
831,D,390.33,2024-12-27T14:28:50
832,B,439.68,2024-12-31T23:54:03
833,D,216.56,2025-01-09T21:35:01
834,C,261.32,2024-12-31T19:16:10
835,B,296.25,2025-01-05T01:11:46
836,A,103.07,2025-01-12T06:09:45
837,B,174.75,2024-12-20T13:55:04
838,B,153.23,2024-12-19T02:35:54
839,B,27.71,2025-01-14T10:42:15
840,C,106.76,2025-01-03T01:38:03
841,C,143.68,2024-12-24T23:31:02
842,A,241.77,2025-01-01T07:56:25
843,C,239.06,2025-01-14T00:43:18
844,C,218.61,2024-12-17T23:14:55
845,A,326.51,2024-12-22T01:03:27
846,D,365.43,2024-12-22T15:24:18
847,D,406.28,2024-12-31T11:40:00
848,B,235.17,2024-12-21T09:08:12
849,B,488.73,2024-12-26T04:11:31
850,B,149.85,2024-12-25T07:43:32
851,A,479.39,2024-12-28T01:47:46
852,D,78.28,2024-12-28T22:17:10
853,C,343.25,2024-12-19T02:48:58
854,D,59.94,2024-12-24T11:28:52
855,D,40.76,2024-12-19T11:08:00
856,C,488.6,2025-01-01T14:22:14
857,B,316.96,2024-12-27T19:31:25
858,D,326.79,2025-01-13T17:48:34
859,D,408.35,2024-12-25T12:23:30
860,A,293.27,2024-12-28T02:27:28
861,D,344.72,2024-12-29T06:21:28
862,A,52.07,2024-12-20T09:48:16
863,C,332.33,2024-12-16T01:57:25
864,B,233.55,2024-12-22T05:26:39
865,C,205.84,2025-01-09T16:45:22
866,C,216.89,2024-12-29T19:35:23
867,C,416.98,2024-12-24T13:42:06
868,B,417.24,2024-12-19T06:57:08
869,B,397.98,2025-01-14T22:53:13
870,D,224.77,2024-12-26T10:43:10
871,C,308.21,2024-12-25T03:53:23
872,B,163.0,2025-01-08T18:22:02
873,A,48.58,2025-01-14T07:22:35
874,A,258.65,2025-01-07T09:23:48
875,A,14.2,2025-01-09T16:40:57
876,C,320.62,2024-12-20T05:34:33
877,D,339.2,2025-01-08T20:37:39
878,D,227.54,2024-12-25T18:18:38
879,B,158.98,2024-12-27T21:34:24
880,A,83.45,2025-01-10T03:27:54
881,A,433.09,2024-12-24T16:08:33
882,D,152.77,2024-12-19T06:58:35
883,C,87.43,2025-01-04T10:29:59
884,B,29.62,2024-12-24T00:07:34
885,D,327.52,2025-01-12T22:58:07
886,B,363.24,2025-01-01T08:04:34
887,B,222.23,2025-01-11T21:33:33
888,D,372.93,2025-01-02T04:42:36
889,A,273.95,2024-12-29T19:09:58
890,B,471.32,2025-01-01T17:12:56
891,B,493.21,2024-12-28T04:22:42
892,C,455.85,2025-01-07T14:40:43
893,D,335.18,2024-12-29T19:15:01
894,B,257.31,2024-12-18T05:43:04
895,C,464.19,2025-01-03T15:19:45
896,C,333.37,2025-01-04T07:32:47
897,C,305.57,2024-12-24T09:00:20
898,B,142.86,2024-12-16T16:16:29
899,A,415.14,2024-12-27T00:03:56
900,C,439.76,2024-12-16T12:54:10
901,D,267.04,2024-12-28T11:21:43
902,A,375.98,2024-12-23T14:02:12
903,D,198.63,2024-12-25T12:24:50
904,D,310.67,2025-01-07T07:59:47
905,D,43.33,2024-12-24T21:53:06
906,B,367.94,2024-12-22T20:38:54
907,A,225.02,2024-12-27T15:51:33
908,D,173.19,2025-01-12T08:52:56
909,B,180.31,2025-01-05T09:10:02
910,A,52.9,2024-12-21T09:54:52
911,B,322.43,2025-01-06T09:09:05
912,A,53.01,2024-12-26T11:49:15
913,D,131.14,2025-01-08T23:43:56
914,D,73.98,2024-12-27T14:48:40
915,B,23.94,2025-01-06T10:51:53
916,B,23.89,2024-12-28T06:42:35
917,D,454.89,2024-12-29T01:19:46
918,A,475.24,2025-01-07T05:20:56
919,A,460.97,2024-12-25T01:51:50
920,D,228.37,2025-01-12T20:34:32
921,D,467.97,2025-01-09T02:39:27
922,B,340.84,2024-12-28T17:02:20
923,C,117.35,2024-12-24T06:41:38
924,B,20.23,2024-12-16T03:39:05
925,C,312.33,2025-01-04T03:11:50
926,C,331.05,2024-12-25T03:59:13
927,B,465.44,2025-01-01T01:05:59
928,D,217.69,2024-12-24T18:53:30
929,D,206.81,2025-01-06T23:16:18
930,B,260.2,2025-01-06T09:44:49
931,A,280.12,2025-01-12T15:14:02
932,D,489.81,2025-01-02T17:31:11
933,D,141.43,2025-01-04T01:29:06
934,A,39.7,2024-12-23T20:55:53
935,C,84.13,2024-12-27T03:21:24
936,C,278.48,2024-12-28T14:59:32
937,A,97.94,2025-01-13T00:16:47
938,D,372.3,2025-01-05T20:22:30
939,B,364.46,2024-12-23T06:20:56
940,D,360.8,2024-12-27T06:32:34
941,C,70.82,2024-12-17T16:12:20
942,C,192.55,2025-01-05T19:25:58
943,D,208.84,2025-01-13T13:03:30
944,C,396.6,2024-12-26T09:23:58
945,C,39.41,2025-01-05T02:05:42
946,B,297.11,2025-01-08T05:20:40
947,C,436.11,2024-12-19T04:56:06
948,C,448.07,2024-12-29T00:34:34
949,C,12.21,2025-01-04T06:41:37
950,B,285.66,2025-01-08T17:03:26
951,C,146.71,2025-01-13T05:31:43
952,A,207.97,2024-12-23T02:40:24
953,C,290.4,2024-12-22T10:05:48
954,D,414.57,2025-01-09T17:52:40
955,C,395.31,2025-01-01T16:37:45
956,C,333.41,2025-01-04T08:29:29
957,C,197.46,2024-12-23T19:16:08
958,D,11.96,2024-12-19T18:36:09
959,B,232.8,2024-12-18T19:12:30
960,B,339.78,2025-01-14T23:33:56
961,A,22.33,2024-12-24T23:39:51
962,A,226.53,2024-12-27T21:43:05
963,D,320.2,2024-12-20T01:12:18
964,A,116.68,2024-12-27T07:20:26
965,B,283.9,2025-01-14T00:49:07
966,A,43.64,2025-01-11T00:01:45
967,B,135.21,2025-01-13T04:37:55
968,A,45.77,2024-12-19T21:09:14
969,C,196.5,2024-12-28T03:09:19
970,B,366.05,2024-12-23T02:13:31
971,B,165.83,2025-01-14T06:05:46
972,A,80.99,2025-01-01T12:21:28
973,B,493.51,2025-01-08T10:15:48
974,D,469.42,2024-12-25T10:19:25
975,C,452.32,2025-01-01T23:01:50
976,C,424.82,2024-12-21T05:01:05
977,D,279.81,2025-01-03T18:04:29
978,A,65.93,2025-01-09T04:58:43
979,B,345.96,2025-01-12T14:44:58
980,A,474.53,2025-01-07T02:03:12
981,B,205.99,2025-01-02T10:18:10
982,D,461.51,2025-01-11T19:40:14
983,A,446.98,2024-12-17T13:28:16
984,D,18.21,2025-01-02T15:48:55
985,A,304.54,2024-12-30T16:13:09
986,B,231.34,2024-12-28T19:14:09
987,C,241.7,2025-01-11T07:32:31
988,D,423.14,2025-01-10T19:00:09
989,A,485.33,2024-12-27T06:46:37
990,B,77.69,2024-12-24T12:06:34
991,B,336.94,2025-01-09T03:22:39
992,D,304.92,2024-12-19T12:57:06
993,B,84.0,2024-12-18T13:29:53
994,A,360.59,2025-01-11T21:14:50
995,A,163.03,2024-12-31T11:15:44
996,C,193.18,2024-12-24T00:49:02
997,B,417.63,2024-12-30T13:56:07
998,D,203.01,2024-12-21T02:18:59
999,A,295.05,2025-01-11T17:01:50
1000,D,213.27,2025-01-01T01:38:18
